"filename", "language", "HTML", "Markdown", "JavaScript", "Java", "JSON", "TypeScript", "JSON with Comments", "TypeScript JSX", "vue", "SCSS", "CSS", "XML", "JavaScript JSX", "Ignore", "Draw.io", "Properties", "YAML", "SQL", "comment", "blank", "total"
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\code.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\color.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\component.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\dashboard.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\date-range.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\date.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\demo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\dict.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\documentation.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\download.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\drag.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\druid.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\edit.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\education.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\email.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\example.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\excel.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\exit-fullscreen.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\eye-open.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\eye.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\form.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\fullscreen.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\github.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\guide.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\hamburger.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\icon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\input.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\international.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\job.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\language.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\link.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\list.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\lock.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\log.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\logininfor.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\message.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\money.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\monitor.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\nested.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\number.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\online.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\password.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\pdf.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\people.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\peoples.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\phone.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\post.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\qq.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\question.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\radio.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\rate.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\redis-list.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\redis.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\row.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\search.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\select.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\server.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\shopping.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\sidebar-logo.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\size.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\skill.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\slider.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\star.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\swagger.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\switch.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\system.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\tab.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\table.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\textarea.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\theme.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\time-range.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\time.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\tool.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\tree-table.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\tree.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\upload.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\user.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\validCode.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\wechat.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\common\zip.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\nav-bar\dashboard.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\nav-bar\example.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\nav-bar\eye-open.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\nav-bar\eye.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\nav-bar\form.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\nav-bar\language.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\nav-bar\link.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\nav-bar\nested.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\nav-bar\password.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\nav-bar\table.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\nav-bar\theme-icon.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 3
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\nav-bar\tree.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\nav-bar\user.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\icons\nav-bar\validCode.svg", "XML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\lang\en.ts", "TypeScript", 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 124
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\lang\index.ts", "TypeScript", 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\lang\zh.ts", "TypeScript", 0, 0, 0, 0, 0, 75, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 95, 6, 176
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\layout\app-main\Navbar.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 13
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\layout\app-main\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 20
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\layout\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 0, 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 34
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\layout\sidebar\index.vue", "vue", 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 43
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\lib\el-svg-icon.ts", "TypeScript", 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\lib\element-plus.ts", "TypeScript", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\main.ts", "TypeScript", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 13, 60
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\permission.ts", "TypeScript", 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 4, 61
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\plugins\vite-plugin-setup-extend\index.ts", "TypeScript", 0, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 2, 39
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\router\index.ts", "TypeScript", 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 7, 69
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\settings.ts", "TypeScript", 0, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 85, 8, 123
"d:\codes\996ForCredit\final_project\383ONPBqLwJeW\east_wind-front\src\store\basic.ts", "TypeScript", 0, 0, 0, 0, 0, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 2, 118
